group_index,hnu_center_eV,hnu_low_eV,hnu_high_eV
167,0.227947323064,0.225829804758,0.230084696516
168,0.232242111288,0.230084696516,0.2344197553
169,0.236617818233,0.2344197553,0.238836491549
170,0.241075968501,0.238836491549,0.243336444159
171,0.245618115418,0.243336444159,0.247921181022
172,0.250245841577,0.247921181022,0.25259229957
173,0.254960759388,0.25259229957,0.257351427333
174,0.259764511642,0.257351427333,0.262200222505
175,0.264658772082,0.262200222505,0.267140374523
176,0.269645245985,0.267140374523,0.272173604653
177,0.274725670759,0.272173604653,0.277301666595
178,0.279901816544,0.277301666595,0.282526347088
179,0.285175486835,0.282526347088,0.287849466536
180,0.290548519105,0.287849466536,0.293272879641
181,0.296022785447,0.293272879641,0.298798476051
182,0.301600193227,0.298798476051,0.304428181016
183,0.307282685747,0.304428181016,0.310163956059
184,0.313072242924,0.310163956059,0.316007799664
185,0.318970881978,0.316007799664,0.321961747964
186,0.324980658138,0.321961747964,0.328027875459
187,0.331103665352,0.328027875459,0.334208295732
188,0.337342037024,0.334208295732,0.34050516219
189,0.343697946752,0.34050516219,0.346920668813
190,0.350173609087,0.346920668813,0.353457050917
191,0.356771280305,0.353457050917,0.360116585934
192,0.363493259194,0.360116585934,0.366901594206
193,0.370341887852,0.366901594206,0.373814439793
194,0.377319552504,0.373814439793,0.380857531295
195,0.384428684338,0.380857531295,0.388033322695
196,0.391671760345,0.388033322695,0.39534431421
197,0.399051304186,0.39534431421,0.402793053166
198,0.406569887072,0.402793053166,0.410382134881
199,0.414230128657,0.410382134881,0.418114203574
200,0.422034697952,0.418114203574,0.425991953283
201,0.429986314258,0.425991953283,0.434018128804
202,0.438087748108,0.434018128804,0.44219552665
203,0.446341822235,0.44219552665,0.450526996022
204,0.454751412557,0.450526996022,0.459015439804
205,0.463319449178,0.459015439804,0.467663815574
206,0.472048917406,0.467663815574,0.476475136633
207,0.480942858797,0.476475136633,0.485452473056
208,0.490004372215,0.485452473056,0.494598952763
209,0.499236614907,0.494598952763,0.503917762606
210,0.508642803608,0.503917762606,0.513412149483
211,0.518226215661,0.513412149483,0.523085421466
212,0.527990190155,0.523085421466,0.532940948954
213,0.537938129094,0.532940948954,0.54298216585
214,0.548073498578,0.54298216585,0.553212570754
215,0.558399830013,0.553212570754,0.563635728185
216,0.56892072134,0.563635728185,0.574255269821
217,0.57963983829,0.574255269821,0.585074895765
218,0.590560915661,0.585074895765,0.596098375834
219,0.601687758618,0.596098375834,0.607329550873
220,0.61302424402,0.607329550873,0.618772334092
221,0.62457432177,0.618772334092,0.630430712432
222,0.636342016193,0.630430712432,0.642308747951
